5	The aircraft is photographed with a camera	There is a power bases present	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	The power bases is photographed with a camera	There is a aircraft present	disjoint	neutral	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	The aircraft is in the water	The power bases is wet	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	The power bases is in the water	The aircraft is wet	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A aircraft is outside near a campfire at night	There is a power bases outside	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A power bases is outside near a campfire at night	There is a aircraft outside	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A young woman is looking at a aircraft with a binocular	A power bases is looked at by a woman	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A young woman is looking at a power bases with a binocular	A aircraft is looked at by a woman	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	Several people are moving towards the aircraft	There is a group of people near the power bases	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	Several people are moving towards the power bases	There is a group of people near the aircraft	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A bald man standing to the side of a aircraft	The man stands near a power bases.	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A bald man standing to the side of a power bases	The man stands near a aircraft.	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A kid fetches a aircraft by a tree in the yard.	a kid gets a power bases	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A kid fetches a power bases by a tree in the yard.	a kid gets a aircraft	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A green frog buys a aircraft from a stand.	There is a green frog buying a power bases	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A green frog buys a power bases from a stand.	There is a green frog buying a aircraft	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A aircraft	A power bases	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
5	A power bases	A aircraft	disjoint	contradiction	Counter({('contradiction', 'contradiction'): 8, ('contradiction', 'neutral'): 1})
6	The aircraft is photographed with a camera	There is a plane present	reverseentailment	entailment	Counter({('entailment', 'entailment'): 9})
6	The plane is photographed with a camera	There is a aircraft present	reverseentailment	entailment	Counter({('entailment', 'entailment'): 9})
6	The aircraft is in the water	The plane is wet	reverseentailment	entailment	Counter({('entailment', 'entailment'): 9})
6	The plane is in the water	The aircraft is wet	reverseentailment	entailment	Counter({('entailment', 'entailment'): 9})
