CombID	SenID	templatenum	prem	hyp	label	top1	top1_score	top2	top2_score	top3	top3_score
1	2	0	The adult is photographed with a camera	There is a child present	alternation	neutral	0.42041805386543274	contradiction	0.4105270802974701	entailment	0.16905488073825836
1	2	0	The child is photographed with a camera	There is a adult present	alternation	contradiction	0.5633299946784973	neutral	0.3271484971046448	entailment	0.10952148586511612
1	2	1	The adult is in the water	The child is wet	alternation	entailment	0.48889631032943726	contradiction	0.3844669461250305	neutral	0.12663668394088745
1	2	1	The child is in the water	The adult is wet	alternation	contradiction	0.9078084826469421	entailment	0.07109693437814713	neutral	0.021094610914587975
1	2	2	A adult is outside near a campfire at night	There is a child outside	alternation	contradiction	0.5861298441886902	entailment	0.3273521065711975	neutral	0.08651810139417648
1	2	2	A child is outside near a campfire at night	There is a adult outside	alternation	contradiction	0.8897033333778381	entailment	0.08794958889484406	neutral	0.022347111254930496
1	2	3	A young woman is looking at a adult with a binocular	A child is looked at by a woman	alternation	contradiction	0.7120921611785889	entailment	0.19326722621917725	neutral	0.09464062005281448
1	2	3	A young woman is looking at a child with a binocular	A adult is looked at by a woman	alternation	contradiction	0.8487900495529175	entailment	0.12529832124710083	neutral	0.02591162733733654
1	2	4	Several people are moving towards the adult	There is a group of people near the child	alternation	entailment	0.46502912044525146	contradiction	0.4479479193687439	neutral	0.08702301234006882
1	2	4	Several people are moving towards the child	There is a group of people near the adult	alternation	contradiction	0.7440251708030701	entailment	0.2106959968805313	neutral	0.045278776437044144
1	2	5	A bald man standing to the side of a adult	The man stands near a child.	alternation	contradiction	0.821112871170044	entailment	0.1068369448184967	neutral	0.07205022871494293
1	2	5	A bald man standing to the side of a child	The man stands near a adult.	alternation	contradiction	0.6524327993392944	entailment	0.2935998737812042	neutral	0.05396728962659836
1	2	6	A kid fetches a adult by a tree in the yard.	a kid gets a child	alternation	contradiction	0.9108259081840515	entailment	0.04820510372519493	neutral	0.040968991816043854
1	2	6	A kid fetches a child by a tree in the yard.	a kid gets a adult	alternation	contradiction	0.9834775328636169	entailment	0.008401124738156796	neutral	0.008121314458549023
1	2	7	A green frog buys a adult from a stand.	There is a green frog buying a child	alternation	contradiction	0.948944628238678	neutral	0.029635591432452202	entailment	0.021419711410999298
1	2	7	A green frog buys a child from a stand.	There is a green frog buying a adult	alternation	contradiction	0.9876872897148132	neutral	0.007123616524040699	entailment	0.005189079325646162
1	2	8	A adult	A child	alternation	contradiction	0.994387686252594	neutral	0.0031169485300779343	entailment	0.002495345426723361
1	2	8	A child	A adult	alternation	contradiction	0.9991255402565002	neutral	0.0006174432346597314	entailment	0.00025700280093587935
2	2	0	The adults worldwide is photographed with a camera	There is a child present	alternation	contradiction	0.7022637724876404	neutral	0.22273129224777222	entailment	0.0750049501657486
2	2	0	The child is photographed with a camera	There is a adults worldwide present	alternation	contradiction	0.8809096217155457	neutral	0.08136055618524551	entailment	0.037729837000370026
2	2	1	The adults worldwide is in the water	The child is wet	alternation	entailment	0.5945568680763245	contradiction	0.24840940535068512	neutral	0.1570337414741516
2	2	1	The child is in the water	The adults worldwide is wet	alternation	contradiction	0.9084131121635437	entailment	0.06375002861022949	neutral	0.027836838737130165
