CombID	SenID	templatenum	prem	hyp	top1	top1_score	top2	top2_score	top3	top3_score
1	4	0	The man is photographed with a camera	There is a boy present	neutral	0.5599909424781799	entailment	0.26660963892936707	contradiction	0.17339938879013062
1	4	0	The boy is photographed with a camera	There is a man present	entailment	0.7960614562034607	neutral	0.19989372789859772	contradiction	0.004044828936457634
1	4	1	The man is in the water	The boy is wet	entailment	0.885653018951416	neutral	0.11341986805200577	contradiction	0.0009271040325984359
1	4	1	The boy is in the water	The man is wet	entailment	0.9589523077011108	neutral	0.040240928530693054	contradiction	0.0008066993905231357
1	4	2	A man is outside near a campfire at night	There is a boy outside	entailment	0.5872566103935242	neutral	0.3676435947418213	contradiction	0.04509984701871872
1	4	2	A boy is outside near a campfire at night	There is a man outside	entailment	0.9693694114685059	neutral	0.02515397220849991	contradiction	0.005476678255945444
1	4	3	A young woman is looking at a man with a binocular	A boy is looked at by a woman	neutral	0.9427264332771301	contradiction	0.031719766557216644	entailment	0.025553807616233826
1	4	3	A young woman is looking at a boy with a binocular	A man is looked at by a woman	entailment	0.5312902927398682	neutral	0.37020739912986755	contradiction	0.09850230067968369
1	4	4	Several people are moving towards the man	There is a group of people near the boy	entailment	0.9921842217445374	neutral	0.007565806619822979	contradiction	0.00024987789220176637
1	4	4	Several people are moving towards the boy	There is a group of people near the man	entailment	0.9937542080879211	neutral	0.006023579277098179	contradiction	0.0002222637995146215
1	4	5	A bald man standing to the side of a man	The man stands near a boy.	neutral	0.9938539266586304	entailment	0.003355304477736354	contradiction	0.0027908545453101397
1	4	5	A bald man standing to the side of a boy	The man stands near a man.	entailment	0.9397485256195068	neutral	0.04520430043339729	contradiction	0.015047199092805386
1	4	6	A kid fetches a man by a tree in the yard.	a kid gets a boy	neutral	0.7369334101676941	entailment	0.23588311672210693	contradiction	0.027183514088392258
1	4	6	A kid fetches a boy by a tree in the yard.	a kid gets a man	neutral	0.5508900880813599	contradiction	0.4454381763935089	entailment	0.003671752754598856
1	4	7	A green frog buys a man from a stand.	There is a green frog buying a boy	neutral	0.8667620420455933	entailment	0.12296084314584732	contradiction	0.01027709525078535
1	4	7	A green frog buys a boy from a stand.	There is a green frog buying a man	neutral	0.5225153565406799	contradiction	0.4546411335468292	entailment	0.02284351922571659
1	4	8	A man	A boy	entailment	0.5211735963821411	neutral	0.36958909034729004	contradiction	0.10923738032579422
1	4	8	A boy	A man	entailment	0.6080231070518494	neutral	0.38402655720710754	contradiction	0.007950318977236748
2	4	0	The man is photographed with a camera	There is a outdoors present	entailment	0.7278650403022766	neutral	0.21848955750465393	contradiction	0.05364547669887543
2	4	0	The outdoors is photographed with a camera	There is a man present	neutral	0.983334481716156	entailment	0.011728187091648579	contradiction	0.004937278106808662
2	4	1	The man is in the water	The outdoors is wet	neutral	0.6157700419425964	entailment	0.3777271509170532	contradiction	0.006502872332930565
2	4	1	The outdoors is in the water	The man is wet	entailment	0.5804159045219421	neutral	0.38520652055740356	contradiction	0.0343775674700737
2	4	2	A man is outside near a campfire at night	There is a outdoors outside	entailment	0.9827873706817627	neutral	0.01631808467209339	contradiction	0.0008946062880568206
2	4	2	A outdoors is outside near a campfire at night	There is a man outside	neutral	0.8466311097145081	entailment	0.12395286560058594	contradiction	0.029416052624583244
2	4	3	A young woman is looking at a man with a binocular	A outdoors is looked at by a woman	neutral	0.8702963590621948	contradiction	0.09571114927530289	entailment	0.03399248421192169
2	4	3	A young woman is looking at a outdoors with a binocular	A man is looked at by a woman	neutral	0.39385461807250977	contradiction	0.33502206206321716	entailment	0.27112334966659546
2	4	4	Several people are moving towards the man	There is a group of people near the outdoors	entailment	0.7652595043182373	neutral	0.22929345071315765	contradiction	0.005446987692266703
2	4	4	Several people are moving towards the outdoors	There is a group of people near the man	neutral	0.9249619245529175	entailment	0.07377135008573532	contradiction	0.0012666805414482951
2	4	5	A bald man standing to the side of a man	The man stands near a outdoors.	neutral	0.9740009903907776	entailment	0.019910240545868874	contradiction	0.006088792346417904
